Order ID,Category,Sub Category,Region,City,State,Sales,Cost,Quantity,Profit,Profit Margin %,Discount,Order Date,,,,,,,,
ORD00182,Beverages,Soft Drinks,East,Dharmavaram,Andhra Pradesh,12894,10426.37,52,2467.63,19.14,0.193333333,7/5/2024,,,,,,,,
ORD00183,Snacks,Chocolates,Central,Ramanadhapuram,Andhra Pradesh,12890,9171.72,52,3718.28,28.85,0.222857143,2/13/2022,,,,,,,,
ORD00184,Bakery,Biscuits,East,Cumbum,Andhra Pradesh,12885,9593.48,52,3291.52,25.55,0.22875,10/6/2022,,,,,,,,
ORD00185,"Eggs, Meat & Fish",Chicken,West,Kanyakumari,Andhra Pradesh,12885,10029.55,52,2855.45,22.16,0.24,10/4/2022,,,,,,,,
ORD00186,Bakery,Breads & Buns,East,Anathapuram,Andhra Pradesh,12855,9700.14,51,3154.86,24.54,0.211111111,5/24/2023,,,,,,,,
ORD00187,Oil & Masala,Spices,West,Anathapuram,Andhra Pradesh,12848,10099.84,51,2748.16,21.39,0.2375,1/7/2022,,,,,,,,
ORD00188,Snacks,Chocolates,East,Anathapuram,Andhra Pradesh,12848,10018.52,51,2829.48,22.02,0.302222222,11/6/2023,,,,,,,,
ORD00189,Beverages,Soft Drinks,East,Ramanadhapuram,Andhra Pradesh,12825,9345.05,51,3479.95,27.13,0.205,1/9/2022,,,,,,,,
ORD00190,Bakery,Biscuits,West,Dhone,Andhra Pradesh,12804,9792.94,51,3011.06,23.52,0.215,9/21/2022,,,,,,,,
ORD00191,Fruits & Veggies,Fresh Fruits,West,Krishnagiri,Andhra Pradesh,12800,9548.1,51,3251.9,25.41,0.218,1/21/2024,,,,,,,,
ORD00192,Snacks,Chocolates,West,Cumbum,Andhra Pradesh,12796,10088.85,51,2707.15,21.16,0.2575,3/27/2023,,,,,,,,
ORD00193,Bakery,Cakes,East,Kanyakumari,Andhra Pradesh,12738,8844.49,51,3893.51,30.57,0.185,1/27/2023,,,,,,,,
ORD00194,Fruits & Veggies,Fresh Fruits,West,Vizag,Andhra Pradesh,12731,9767.04,51,2963.96,23.28,0.198,7/20/2022,,,,,,,,
ORD00195,Bakery,Breads & Buns,East,Guntur,Andhra Pradesh,12658,9019.25,51,3638.75,28.75,0.208,8/28/2022,,,,,,,,
ORD00196,Food Grains,Dals & Pulses,West,Dhone,Andhra Pradesh,12590,9115.27,50,3474.73,27.6,0.221428571,10/24/2023,,,,,,,,
ORD00197,Snacks,Noodles,West,Guntur,Andhra Pradesh,12588,8969.99,50,3618.01,28.74,0.185714286,4/28/2022,,,,,,,,
ORD00198,Snacks,Noodles,West,Visakhapatnam,Andhra Pradesh,12480,8528.91,50,3951.09,31.66,0.1925,9/8/2023,,,,,,,,
ORD00199,Beverages,Health Drinks,East,Kodmur,Andhra Pradesh,12470,10471.52,50,1998.48,16.03,0.22375,4/10/2022,,,,,,,,
ORD00200,"Eggs, Meat & Fish",Mutton,South,Krishnagiri,Andhra Pradesh,12463,8643.93,50,3819.07,30.64,0.19625,2/11/2024,,,,,,,,
ORD00201,Oil & Masala,Edible Oil & Ghee,East,Nelluru,Andhra Pradesh,12454,9691.49,50,2762.51,22.18,0.22125,2/1/2024,,,,,,,,
ORD00202,"Eggs, Meat & Fish",Mutton,Central,Nandyal,Andhra Pradesh,12440,9603.48,50,2836.52,22.8,0.204285714,3/17/2024,,,,,,,,
ORD00203,Oil & Masala,Masalas,West,Krishnagiri,Andhra Pradesh,12407,9747.48,50,2659.52,21.44,0.2,10/12/2023,,,,,,,,
ORD00204,Oil & Masala,Edible Oil & Ghee,West,Nandyal,Andhra Pradesh,12401,8851.1,50,3549.9,28.63,0.211428571,7/6/2024,,,,,,,,
ORD00205,Food Grains,Organic Staples,East,Ballari,Andhra Pradesh,12397,8609.19,50,3787.81,30.55,0.251428571,10/22/2024,,,,,,,,
ORD00206,Beverages,Health Drinks,South,Kodmur,Andhra Pradesh,12376,8923.6,50,3452.4,27.9,0.29,11/11/2024,,,,,,,,
ORD00207,Bakery,Biscuits,South,Ramanadhapuram,Andhra Pradesh,12358,9489.56,49,2868.44,23.21,0.20375,12/15/2024,,,,,,,,
ORD00208,"Eggs, Meat & Fish",Fish,West,Dhone,Andhra Pradesh,12348,10292.44,49,2055.56,16.65,0.204444444,7/30/2024,,,,,,,,
ORD00209,Food Grains,Atta & Flour,West,Viluppuram,Andhra Pradesh,12306,8854.76,49,3451.24,28.05,0.2475,10/15/2024,,,,,,,,
ORD00210,"Eggs, Meat & Fish",Eggs,East,Markapur,Andhra Pradesh,12304,8715.65,49,3588.35,29.16,0.235,12/26/2024,,,,,,,,
ORD00211,Snacks,Cookies,Central,Visakhapatnam,Andhra Pradesh,12301,8395.79,49,3905.21,31.75,0.225,1/10/2023,,,,,,,,
ORD00212,Bakery,Breads & Buns,Central,Thanda,Andhra Pradesh,12285,9413.8,49,2871.2,23.37,0.18625,6/11/2024,,,,,,,,
ORD00213,Oil & Masala,Edible Oil & Ghee,West,Krishnagiri,Andhra Pradesh,12278,9306.6,49,2971.4,24.2,0.255714286,3/16/2022,,,,,,,,
ORD00214,Snacks,Cookies,East,Kodmur,Andhra Pradesh,12258,8676.94,49,3581.06,29.21,0.2025,9/4/2022,,,,,,,,
ORD00215,Oil & Masala,Masalas,West,Nelluru,Andhra Pradesh,12248,9384.65,49,2863.35,23.38,0.24,5/9/2024,,,,,,,,
ORD00216,Snacks,Noodles,West,Kurnool,Andhra Pradesh,12236,8785.98,49,3450.02,28.2,0.18,6/8/2024,,,,,,,,
ORD00217,Snacks,Cookies,Central,Krishnagiri,Andhra Pradesh,12230,9961.97,49,2268.03,18.54,0.182857143,10/25/2023,,,,,,,,
ORD00218,Fruits & Veggies,Fresh Fruits,West,Ramanadhapuram,Andhra Pradesh,12228,10008.86,49,2219.14,18.15,0.248888889,4/22/2024,,,,,,,,
ORD00219,Oil & Masala,Masalas,East,Prakasham,Andhra Pradesh,12211,8831.44,49,3379.56,27.68,0.244444444,2/25/2023,,,,,,,,
ORD00220,"Eggs, Meat & Fish",Chicken,West,Ramanadhapuram,Andhra Pradesh,12167,9504.48,49,2662.52,21.88,0.211428571,7/10/2024,,,,,,,,
ORD00221,Snacks,Noodles,Central,Markapur,Andhra Pradesh,12142,9354.21,49,2787.79,22.96,0.19,3/24/2023,,,,,,,,
ORD00222,Bakery,Cakes,East,Ramanadhapuram,Andhra Pradesh,12127,8425.29,49,3701.71,30.52,0.23,5/30/2023,,,,,,,,
ORD00223,Snacks,Noodles,East,Eluru,Andhra Pradesh,12123,8873.66,48,3249.34,26.8,0.228571429,9/21/2022,,,,,,,,
ORD00224,"Eggs, Meat & Fish",Mutton,East,Ongole,Andhra Pradesh,12105,9216.75,48,2888.25,23.86,0.26,7/28/2024,,,,,,,,
ORD00225,Snacks,Noodles,East,Thanda,Andhra Pradesh,12087,9461,48,2626,21.73,0.215555556,10/16/2023,,,,,,,,
ORD00226,Beverages,Soft Drinks,Central,Viluppuram,Andhra Pradesh,12079,9412.94,48,2666.06,22.07,0.24875,4/16/2023,,,,,,,,
ORD00227,Snacks,Chocolates,West,Markapur,Andhra Pradesh,12031,8924.92,48,3106.08,25.82,0.2475,5/29/2024,,,,,,,,
ORD00228,Snacks,Chocolates,Central,Vellore,Andhra Pradesh,12030,8019.1,48,4010.9,33.34,0.197777778,7/14/2024,,,,,,,,
ORD00229,Beverages,Health Drinks,East,Krishnagiri,Andhra Pradesh,12016,8192.88,48,3823.12,31.82,0.262222222,1/3/2022,,,,,,,,
ORD00230,Beverages,Soft Drinks,West,Cumbum,Andhra Pradesh,11981,9773.64,48,2207.36,18.42,0.217142857,4/26/2023,,,,,,,,
ORD00231,"Eggs, Meat & Fish",Mutton,West,Markapur,Andhra Pradesh,11970,8621.23,48,3348.77,27.98,0.208571429,8/25/2024,,,,,,,,
ORD00232,Food Grains,Organic Staples,South,Ballari,Andhra Pradesh,11968,8593.4,48,3374.6,28.2,0.191428571,10/22/2023,,,,,,,,
ORD00233,Fruits & Veggies,Fresh Vegetables,West,Markapur,Andhra Pradesh,11923,9292.49,48,2630.51,22.06,0.26625,11/11/2023,,,,,,,,
ORD00234,Food Grains,Dals & Pulses,Central,Thanda,Andhra Pradesh,11886,9014.7,48,2871.3,24.16,0.237142857,5/2/2023,,,,,,,,
ORD00235,Snacks,Cookies,West,Ongole,Andhra Pradesh,11872,9057.27,47,2814.73,23.71,0.178571429,3/4/2022,,,,,,,,
ORD00236,Beverages,Health Drinks,West,Cumbum,Andhra Pradesh,11867,9716.76,47,2150.24,18.12,0.28,10/9/2024,,,,,,,,
ORD00237,Oil & Masala,Edible Oil & Ghee,East,Eluru,Andhra Pradesh,11867,8997.84,47,2869.16,24.18,0.23125,4/4/2023,,,,,,,,
ORD00238,"Eggs, Meat & Fish",Fish,West,Ballari,Andhra Pradesh,11842,8452.9,47,3389.1,28.62,0.1975,2/11/2023,,,,,,,,
ORD00239,Fruits & Veggies,Fresh Fruits,East,Guntur,Andhra Pradesh,11834,8972.98,47,2861.02,24.18,0.208333333,6/17/2023,,,,,,,,
ORD00240,Snacks,Chocolates,East,Adoni,Andhra Pradesh,11827,8203.74,47,3623.26,30.64,0.26,2/6/2023,,,,,,,,
ORD00241,Beverages,Soft Drinks,South,Anathapuram,Andhra Pradesh,11827,9174.94,47,2652.06,22.42,0.17625,9/26/2024,,,,,,,,
ORD00242,Bakery,Biscuits,East,Kadiri,Andhra Pradesh,11821,8406.36,47,3414.64,28.89,0.217142857,7/14/2024,,,,,,,,
ORD00243,Food Grains,Atta & Flour,West,Prakasham,Andhra Pradesh,11817,9135.34,47,2681.66,22.69,0.1775,3/31/2024,,,,,,,,
ORD00244,Snacks,Noodles,Central,Thanda,Andhra Pradesh,11816,9404.06,47,2411.94,20.41,0.2025,4/11/2024,,,,,,,,
ORD00245,Food Grains,Atta & Flour,West,Cumbum,Andhra Pradesh,11790,9609.38,47,2180.62,18.5,0.218333333,6/15/2022,,,,,,,,
ORD00246,"Eggs, Meat & Fish",Fish,East,Kodmur,Andhra Pradesh,11755,8531.72,47,3223.28,27.42,0.224285714,12/9/2023,,,,,,,,
ORD00247,Fruits & Veggies,Fresh Vegetables,Central,Anathapuram,Andhra Pradesh,11749,9265.95,47,2483.05,21.13,0.262857143,8/26/2022,,,,,,,,
ORD00248,Oil & Masala,Edible Oil & Ghee,Central,Prakasham,Andhra Pradesh,11721,8956.25,47,2764.75,23.59,0.2375,5/25/2024,,,,,,,,
ORD00249,Fruits & Veggies,Organic Vegetables,Central,Nelluru,Andhra Pradesh,11718,8646.53,47,3071.47,26.21,0.208,6/7/2024,,,,,,,,
ORD00250,"Eggs, Meat & Fish",Eggs,Central,Adoni,Andhra Pradesh,11717,8575.91,47,3141.09,26.81,0.238571429,2/19/2022,,,,,,,,
ORD00251,Snacks,Chocolates,West,Prakasham,Andhra Pradesh,11716,8825.08,47,2890.92,24.67,0.2525,1/26/2024,,,,,,,,
ORD00252,Beverages,Health Drinks,South,Dhone,Andhra Pradesh,11714,9289,47,2425,20.7,0.166666667,9/13/2023,,,,,,,,
ORD00253,Snacks,Chocolates,East,Nandyal,Andhra Pradesh,11713,9398.37,47,2314.63,19.76,0.22125,8/22/2022,,,,,,,,
ORD00254,Bakery,Cakes,Central,Prakasham,Andhra Pradesh,11699,9983,47,1716,14.67,0.205,4/9/2023,,,,,,,,
ORD00255,Fruits & Veggies,Organic Fruits,West,Visakhapatnam,Andhra Pradesh,11697,8620.61,47,3076.39,26.3,0.18125,5/21/2023,,,,,,,,
ORD00256,Bakery,Breads & Buns,East,Kodmur,Andhra Pradesh,11692,8910.83,47,2781.17,23.79,0.175,11/22/2024,,,,,,,,
ORD00257,Oil & Masala,Edible Oil & Ghee,South,Kodmur,Andhra Pradesh,11691,8978.62,47,2712.38,23.2,0.232857143,7/19/2022,,,,,,,,
ORD00258,Food Grains,Organic Staples,Central,Vizag,Andhra Pradesh,11691,8429.46,47,3261.54,27.9,0.16,5/8/2022,,,,,,,,
ORD00259,Food Grains,Dals & Pulses,West,Kurnool,Andhra Pradesh,11671,8732.13,47,2938.87,25.18,0.227142857,2/26/2023,,,,,,,,
ORD00260,Snacks,Chocolates,West,Krishnagiri,Andhra Pradesh,11662,8690.97,47,2971.03,25.48,0.218888889,10/5/2022,,,,,,,,
ORD00261,Beverages,Health Drinks,East,Vizag,Andhra Pradesh,11659,8717.26,47,2941.74,25.23,0.22,1/7/2022,,,,,,,,
ORD00262,Beverages,Soft Drinks,South,Prakasham,Andhra Pradesh,11627,9412.53,47,2214.47,19.05,0.228333333,8/2/2023,,,,,,,,
ORD00263,Beverages,Soft Drinks,South,Thanda,Andhra Pradesh,11611,8679.33,46,2931.67,25.25,0.237142857,12/3/2022,,,,,,,,
ORD00264,Snacks,Cookies,West,Guntur,Andhra Pradesh,11572,8333.27,46,3238.73,27.99,0.25625,10/28/2024,,,,,,,,
ORD00265,Snacks,Cookies,West,Nelluru,Andhra Pradesh,11559,8950,46,2609,22.57,0.255714286,8/28/2023,,,,,,,,
ORD00266,Beverages,Soft Drinks,West,Nandyal,Andhra Pradesh,11555,8499.39,46,3055.61,26.44,0.252857143,12/7/2022,,,,,,,,
ORD00267,Oil & Masala,Masalas,West,Thanda,Andhra Pradesh,11552,9196.16,46,2355.84,20.39,0.235,4/14/2023,,,,,,,,
ORD00268,"Eggs, Meat & Fish",Fish,South,Cumbum,Andhra Pradesh,11548,8008.74,46,3539.26,30.65,0.207142857,2/19/2022,,,,,,,,
ORD00269,Snacks,Chocolates,Central,Kodmur,Andhra Pradesh,11540,9055.78,46,2484.22,21.53,0.227142857,1/28/2024,,,,,,,,
ORD00270,Snacks,Noodles,East,Kanyakumari,Andhra Pradesh,11537,7826.54,46,3710.46,32.16,0.2625,3/30/2023,,,,,,,,
ORD00271,Oil & Masala,Edible Oil & Ghee,Central,Kanyakumari,Andhra Pradesh,11525,8677.72,46,2847.28,24.71,0.183333333,10/29/2022,,,,,,,,
ORD00272,Beverages,Soft Drinks,West,Viluppuram,Andhra Pradesh,11525,8369.71,46,3155.29,27.38,0.2575,7/15/2022,,,,,,,,
ORD00273,Snacks,Cookies,Central,Guntur,Andhra Pradesh,11523,8899.82,46,2623.18,22.76,0.204285714,5/29/2022,,,,,,,,
ORD00274,Bakery,Cakes,South,Kurnool,Andhra Pradesh,11523,8810.39,46,2712.61,23.54,0.233,6/17/2024,,,,,,,,
ORD00275,Snacks,Chocolates,West,Anathapuram,Andhra Pradesh,11516,9162.25,46,2353.75,20.44,0.191111111,3/20/2022,,,,,,,,
ORD00276,Beverages,Soft Drinks,East,Vellore,Andhra Pradesh,11515,8502.58,46,3012.42,26.16,0.272857143,3/25/2022,,,,,,,,
ORD00277,"Eggs, Meat & Fish",Eggs,West,Viluppuram,Andhra Pradesh,11505,8838.89,46,2666.11,23.17,0.191111111,7/12/2024,,,,,,,,
ORD00278,Snacks,Noodles,Central,Viluppuram,Andhra Pradesh,11505,8758.64,46,2746.36,23.87,0.26375,1/2/2023,,,,,,,,
ORD00279,Beverages,Soft Drinks,East,Markapur,Andhra Pradesh,11501,9183.48,46,2317.52,20.15,0.25125,3/21/2022,,,,,,,,
ORD00280,Fruits & Veggies,Organic Fruits,West,Ramanadhapuram,Andhra Pradesh,11499,8810.26,46,2688.74,23.38,0.224285714,3/29/2022,,,,,,,,
ORD00281,Beverages,Soft Drinks,West,Dhone,Andhra Pradesh,11487,8114.33,46,3372.67,29.36,0.202222222,11/1/2022,,,,,,,,
ORD00282,Fruits & Veggies,Organic Vegetables,South,Nelluru,Andhra Pradesh,11480,8497.72,46,2982.28,25.98,0.268571429,12/25/2022,,,,,,,,
ORD00283,Food Grains,Organic Staples,West,Dhone,Andhra Pradesh,11474,8638.86,46,2835.14,24.71,0.2025,8/31/2024,,,,,,,,
ORD00284,Beverages,Health Drinks,East,Thanda,Andhra Pradesh,11467,8487.95,46,2979.05,25.98,0.225,5/17/2024,,,,,,,,
ORD00285,Beverages,Soft Drinks,Central,Adoni,Andhra Pradesh,11456,8575.82,46,2880.18,25.14,0.1975,6/3/2022,,,,,,,,
ORD00286,Fruits & Veggies,Fresh Vegetables,East,Kadiri,Andhra Pradesh,11434,8242.27,46,3191.73,27.91,0.186666667,5/9/2023,,,,,,,,
ORD00287,Snacks,Cookies,West,Adoni,Andhra Pradesh,11433,8871.73,46,2561.27,22.4,0.185,3/15/2022,,,,,,,,
ORD00288,Bakery,Biscuits,East,Ongole,Andhra Pradesh,11415,8251.77,46,3163.23,27.71,0.225714286,4/3/2024,,,,,,,,
ORD00289,Oil & Masala,Masalas,East,Visakhapatnam,Andhra Pradesh,11411,8902.53,46,2508.47,21.98,0.217142857,2/9/2022,,,,,,,,
ORD00290,Food Grains,Rice,Central,Guntur,Andhra Pradesh,11376,9078.38,46,2297.62,20.2,0.228333333,9/5/2022,,,,,,,,
ORD00291,Oil & Masala,Masalas,West,Anathapuram,Andhra Pradesh,11358,9724.18,45,1633.82,14.38,0.237142857,2/22/2024,,,,,,,,
ORD00292,"Eggs, Meat & Fish",Mutton,South,Kanyakumari,Andhra Pradesh,11355,7207.59,45,4147.41,36.52,0.186666667,4/14/2024,,,,,,,,
ORD00293,Beverages,Soft Drinks,East,Nandyal,Andhra Pradesh,11354,9132.85,45,2221.15,19.56,0.2475,2/9/2022,,,,,,,,
ORD00294,Bakery,Breads & Buns,West,Ramanadhapuram,Andhra Pradesh,11327,7751.71,45,3575.29,31.56,0.275,11/7/2024,,,,,,,,
ORD00295,Beverages,Health Drinks,South,Viluppuram,Andhra Pradesh,11327,9111.98,45,2215.02,19.56,0.2325,4/24/2024,,,,,,,,
ORD00296,"Eggs, Meat & Fish",Mutton,East,Vizag,Andhra Pradesh,11326,9272.19,45,2053.81,18.13,0.23875,2/10/2024,,,,,,,,
ORD00297,"Eggs, Meat & Fish",Fish,West,Markapur,Andhra Pradesh,11322,8040.28,45,3281.72,28.99,0.21875,5/14/2023,,,,,,,,
ORD00298,Bakery,Breads & Buns,East,Thanda,Andhra Pradesh,11307,7840.65,45,3466.35,30.66,0.2275,1/17/2024,,,,,,,,
ORD00299,Beverages,Health Drinks,East,Dharmavaram,Andhra Pradesh,11303,8196.44,45,3106.56,27.48,0.262857143,8/1/2024,,,,,,,,
ORD00300,Beverages,Soft Drinks,West,Kanyakumari,Andhra Pradesh,11299,8420.36,45,2878.64,25.48,0.22375,4/1/2024,,,,,,,,
ORD00301,Bakery,Breads & Buns,Central,Krishnagiri,Andhra Pradesh,11297,8000.81,45,3296.19,29.18,0.271428571,4/19/2023,,,,,,,,
ORD00302,Snacks,Noodles,West,Adoni,Andhra Pradesh,11295,9348.95,45,1946.05,17.23,0.237142857,6/21/2022,,,,,,,,
ORD00303,"Eggs, Meat & Fish",Chicken,West,Nandyal,Andhra Pradesh,11293,9772.6,45,1520.4,13.46,0.244285714,5/21/2024,,,,,,,,
ORD00304,Snacks,Noodles,West,Dhone,Andhra Pradesh,11291,8194.87,45,3096.13,27.42,0.22625,5/27/2023,,,,,,,,
ORD00305,Oil & Masala,Masalas,East,Kodmur,Andhra Pradesh,11284,8000.37,45,3283.63,29.1,0.245714286,5/8/2022,,,,,,,,
ORD00306,Bakery,Cakes,West,Prakasham,Andhra Pradesh,11244,8811.65,45,2432.35,21.63,0.254285714,11/8/2024,,,,,,,,
ORD00307,Oil & Masala,Spices,West,Kurnool,Andhra Pradesh,11226,8315.43,45,2910.57,25.93,0.201428571,5/26/2022,,,,,,,,
ORD00308,Oil & Masala,Spices,Central,Ballari,Andhra Pradesh,11191,7953.7,45,3237.3,28.93,0.212857143,5/11/2023,,,,,,,,
ORD00309,"Eggs, Meat & Fish",Eggs,West,Ballari,Andhra Pradesh,11187,8352.22,45,2834.78,25.34,0.181428571,9/3/2022,,,,,,,,
ORD00310,Fruits & Veggies,Organic Vegetables,Central,Kodmur,Andhra Pradesh,11186,8332.88,45,2853.12,25.51,0.2625,2/6/2022,,,,,,,,
ORD00311,Snacks,Noodles,West,Vizag,Andhra Pradesh,11181,8276.35,45,2904.65,25.98,0.214285714,7/8/2024,,,,,,,,
ORD00312,Bakery,Biscuits,West,Anathapuram,Andhra Pradesh,11177,8844.54,45,2332.46,20.87,0.24,1/5/2022,,,,,,,,
ORD00313,Snacks,Cookies,Central,Ballari,Andhra Pradesh,11156,8685.29,45,2470.71,22.15,0.212857143,5/14/2024,,,,,,,,
ORD00314,Fruits & Veggies,Organic Vegetables,West,Anathapuram,Andhra Pradesh,11151,8106.82,45,3044.18,27.3,0.214285714,7/2/2024,,,,,,,,
ORD00315,Food Grains,Atta & Flour,West,Dharmavaram,Andhra Pradesh,11149,7807.03,45,3341.97,29.98,0.244285714,6/5/2023,,,,,,,,
ORD00316,Fruits & Veggies,Organic Fruits,East,Kurnool,Andhra Pradesh,11147,8930.18,45,2216.82,19.89,0.201428571,1/5/2024,,,,,,,,
ORD00317,Snacks,Chocolates,East,Kanyakumari,Andhra Pradesh,11142,9402.96,45,1739.04,15.61,0.2,3/29/2024,,,,,,,,
ORD00318,Food Grains,Dals & Pulses,West,Vellore,Andhra Pradesh,11139,8497.02,45,2641.98,23.72,0.237142857,7/13/2023,,,,,,,,
ORD00319,Fruits & Veggies,Organic Vegetables,East,Vellore,Andhra Pradesh,11133,7980.2,45,3152.8,28.32,0.252857143,7/23/2024,,,,,,,,
ORD00320,Oil & Masala,Spices,East,Vizag,Andhra Pradesh,11124,7057.85,44,4066.15,36.55,0.228571429,6/17/2024,,,,,,,,
ORD00321,Snacks,Noodles,West,Dharmavaram,Andhra Pradesh,11118,7904.41,44,3213.59,28.9,0.251428571,6/6/2022,,,,,,,,
ORD00322,Fruits & Veggies,Fresh Fruits,West,Nandyal,Andhra Pradesh,11117,8754.79,44,2362.21,21.25,0.245714286,5/11/2022,,,,,,,,
ORD00323,Bakery,Cakes,South,Nandyal,Andhra Pradesh,11106,9628.18,44,1477.82,13.31,0.238,8/22/2024,,,,,,,,
ORD00324,Oil & Masala,Masalas,West,Kurnool,Andhra Pradesh,11100,8511.89,44,2588.11,23.32,0.258571429,1/10/2023,,,,,,,,
ORD00325,Oil & Masala,Spices,West,Guntur,Andhra Pradesh,11084,7325.9,44,3758.1,33.91,0.217142857,4/23/2022,,,,,,,,
ORD00326,Beverages,Health Drinks,Central,Markapur,Andhra Pradesh,11076,8401.7,44,2674.3,24.14,0.203333333,10/18/2023,,,,,,,,
ORD00327,Beverages,Soft Drinks,East,Kadiri,Andhra Pradesh,11064,8050.45,44,3013.55,27.24,0.242857143,6/7/2023,,,,,,,,
ORD00328,"Eggs, Meat & Fish",Eggs,Central,Dharmavaram,Andhra Pradesh,11063,8460.5,44,2602.5,23.52,0.241666667,2/7/2022,,,,,,,,
ORD00329,Beverages,Health Drinks,Central,Kurnool,Andhra Pradesh,11062,8296.6,44,2765.4,25,0.245,12/11/2024,,,,,,,,
ORD00330,Beverages,Health Drinks,East,Anathapuram,Andhra Pradesh,11050,8136.67,44,2913.33,26.36,0.222857143,7/24/2023,,,,,,,,
ORD00331,Snacks,Chocolates,East,Prakasham,Andhra Pradesh,11028,8194.26,44,2833.74,25.7,0.24,10/18/2022,,,,,,,,
ORD00332,"Eggs, Meat & Fish",Chicken,West,Vellore,Andhra Pradesh,11015,8199.46,44,2815.54,25.56,0.2225,10/22/2024,,,,,,,,
ORD00333,Oil & Masala,Spices,Central,Kadiri,Andhra Pradesh,11001,8093.21,44,2907.79,26.43,0.201428571,10/13/2022,,,,,,,,
ORD00334,Oil & Masala,Masalas,West,Kanyakumari,Andhra Pradesh,10998,8619.8,44,2378.2,21.62,0.19,2/5/2023,,,,,,,,
ORD00335,Bakery,Breads & Buns,South,Vizag,Andhra Pradesh,10994,7359.27,44,3634.73,33.06,0.218,1/10/2024,,,,,,,,
ORD00336,Fruits & Veggies,Fresh Vegetables,East,Krishnagiri,Andhra Pradesh,10984,8508.35,44,2475.65,22.54,0.195,7/5/2023,,,,,,,,
ORD00337,Snacks,Noodles,East,Vellore,Andhra Pradesh,10974,8401.86,44,2572.14,23.44,0.27,3/23/2024,,,,,,,,
ORD00338,Snacks,Cookies,Central,Kodmur,Andhra Pradesh,10969,8038.18,44,2930.82,26.72,0.242,11/18/2024,,,,,,,,
ORD00339,Beverages,Health Drinks,South,Kanyakumari,Andhra Pradesh,10941,6538.23,44,4402.77,40.24,0.208333333,10/14/2023,,,,,,,,
ORD00340,"Eggs, Meat & Fish",Mutton,East,Cumbum,Andhra Pradesh,10936,8763.31,44,2172.69,19.87,0.24,5/7/2024,,,,,,,,
ORD00341,Beverages,Health Drinks,South,Prakasham,Andhra Pradesh,10934,7248.01,44,3685.99,33.71,0.254285714,7/1/2022,,,,,,,,
ORD00342,Beverages,Health Drinks,Central,Nandyal,Andhra Pradesh,10932,7735.22,44,3196.78,29.24,0.233333333,5/5/2023,,,,,,,,
ORD00343,Food Grains,Dals & Pulses,West,Markapur,Andhra Pradesh,10924,7661.97,44,3262.03,29.86,0.244285714,1/21/2023,,,,,,,,
ORD00344,Beverages,Soft Drinks,Central,Guntur,Andhra Pradesh,10923,8214.39,44,2708.61,24.8,0.224444444,10/9/2023,,,,,,,,
ORD00345,Fruits & Veggies,Fresh Fruits,Central,Vellore,Andhra Pradesh,10905,7610.72,44,3294.28,30.21,0.261428571,3/17/2024,,,,,,,,
ORD00346,Snacks,Noodles,West,Kodmur,Andhra Pradesh,10904,8482.14,44,2421.86,22.21,0.228888889,10/14/2023,,,,,,,,
ORD00347,Bakery,Biscuits,South,Vizag,Andhra Pradesh,10899,7432.89,44,3466.11,31.8,0.21125,8/8/2023,,,,,,,,
ORD00348,Bakery,Cakes,West,Eluru,Andhra Pradesh,10891,8290.88,44,2600.12,23.87,0.186666667,8/9/2022,,,,,,,,
ORD00349,Beverages,Soft Drinks,Central,Nandyal,Andhra Pradesh,10888,8086.09,44,2801.91,25.73,0.227142857,4/27/2023,,,,,,,,
ORD00350,Beverages,Soft Drinks,East,Nelluru,Andhra Pradesh,10887,9186.7,44,1700.3,15.62,0.251428571,10/9/2023,,,,,,,,
ORD00351,Snacks,Chocolates,West,Ramanadhapuram,Andhra Pradesh,10876,9277.03,44,1598.97,14.7,0.24375,7/22/2022,,,,,,,,
ORD00352,Beverages,Soft Drinks,West,Prakasham,Andhra Pradesh,10869,7518.86,43,3350.14,30.82,0.144285714,8/8/2024,,,,,,,,
ORD00353,Oil & Masala,Edible Oil & Ghee,South,Adoni,Andhra Pradesh,10866,7460.13,43,3405.87,31.34,0.236666667,1/16/2024,,,,,,,,
ORD00354,Food Grains,Organic Staples,East,Markapur,Andhra Pradesh,10853,8749.01,43,2103.99,19.39,0.2375,1/3/2022,,,,,,,,
ORD00355,Oil & Masala,Edible Oil & Ghee,Central,Dhone,Andhra Pradesh,10842,8312.04,43,2529.96,23.33,0.192857143,7/5/2024,,,,,,,,
ORD00356,Snacks,Noodles,Central,Anathapuram,Andhra Pradesh,10841,7781.91,43,3059.09,28.22,0.216666667,12/22/2023,,,,,,,,
ORD00357,Fruits & Veggies,Fresh Vegetables,East,Cumbum,Andhra Pradesh,10827,9069.96,43,1757.04,16.23,0.188333333,12/6/2023,,,,,,,,
ORD00358,Beverages,Soft Drinks,West,Ongole,Andhra Pradesh,10821,8313.83,43,2507.17,23.17,0.265,9/29/2024,,,,,,,,
ORD00359,Beverages,Soft Drinks,East,Viluppuram,Andhra Pradesh,10810,8575.87,43,2234.13,20.67,0.211666667,2/14/2024,,,,,,,,
ORD00360,"Eggs, Meat & Fish",Mutton,East,Kodmur,Andhra Pradesh,10796,9252.19,43,1543.81,14.3,0.225714286,10/16/2022,,,,,,,,
